Row,Load_F1,Load_F2,Load_F3,Load_F4,RT_F1,RT_F2,RT_F3,RT_F4,Util_F1,Util_F2,Util_F3,Util_F4,Cold_F1,Cold_F2,Cold_F3,Cold_F4
row_sim_70,0.5110870905804716,0.7815630436822336,1.3187571662401825,1.2841408588921988,0.4467211828248732,0.32971687575852926,0.21671704069251366,0.03022056762934004,0.594883862152725,0.6963719270420301,0.8135005336179295,0.9693508702651803,0.3572187642325793,0.24776962727993657,0.13666548084904542,0.01409434707329668
row_sim_71,0.11303883991854832,0.3131726939149599,0.3932800631013742,0.41161198495670714,0.20708162615077855,0.08518815097049537,0.04500860949257352,0.022057243588305842,0.7910085054678008,0.8977380326144134,0.9639462190631155,0.977557116331638,0.181044957472661,0.06680694371383482,0.02757557591847221,0.0068620327762977315
row_sim_72,0.8782873450270204,0.6535805172696288,0.12141847389501129,0.5917405007663789,0.0923796980515329,0.09980402256904493,0.20255785322935482,0.02329632817945323,0.8903738282573505,0.8889398806792106,0.8214285714285714,0.9777260071594976,0.06874223544027407,0.07607975116006323,0.1706043956043956,0.008068640263651344
row_sim_73,0.809441775640574,0.19742425921038814,1.2585149029934115,0.12534470637440118,0.14390170667797694,0.3095265589974492,0.07602191610759361,0.01853518109197936,0.8451005386734652,0.7011082693947144,0.9344903188313918,0.9853862212943633,0.11279246679550968,0.26956521739130435,0.04865678738410334,0.0036534446764091857
row_sim_74,1.39102071007619,0.19371405529081948,1.2731836798167415,1.3588470586950447,0.2647861096011258,0.631535540547183,0.23187800394030708,0.031070538051285203,0.7353306850228948,0.4383851194250687,0.8016226640952318,0.9684988051270911,0.18418898019832003,0.5339251743817375,0.15079470639090245,0.01486608112721517
row_sim_75,1.4703774868505595,1.2129375263967106,1.180242434118427,0.9816007501935441,1.9134361857701587,1.971832532266803,1.9614349533619713,0.03582587310290867,0.247055709937806,0.24087154315814677,0.2637771150782303,0.972229085338736,0.49280885471898195,0.5366058569371099,0.5303507838402031,0.003409764775647361
row_sim_76,1.179544714138287,0.24510070219906327,0.827298652124074,0.795623161776101,0.13705110960801528,0.3210792214372481,0.12484839722382517,0.0260381406215219,0.846713168463327,0.6956873861105487,0.8927260694302388,0.9722379603399434,0.1015852885225111,0.27596679489775255,0.08681788099392335,0.010576015108593012
row_sim_77,1.2934796089777085,0.721059080110598,0.6083797693455125,0.9773667432938097,0.2495800158889133,0.31644915118457057,0.29769394148724654,0.028211019755971657,0.7523444160272805,0.712420558165239,0.7537828947368421,0.9708851723434632,0.17170425482445942,0.2330754352030948,0.21389802631578947,0.012339384050581277
row_sim_78,0.43637181037622674,0.25266419588323746,0.7429220473344315,0.6544895844625833,0.14608260987009314,0.1814141436216331,0.061749227143442297,0.02439471211417158,0.8440247725361266,0.814404061998931,0.9483389891051973,0.9751121991024072,0.12156892728801896,0.1551309460181721,0.04098946240400071,0.009077927376580988
row_sim_79,0.38722641376686684,0.5828921246669356,0.5812690522480588,0.524868568398191,0.13063994924863898,0.08702263577616787,0.06360868271541498,0.024471306046460313,0.8588646967340591,0.8980963045912654,0.9470239134229359,0.9762198010421601,0.10614307931570761,0.06581100870014644,0.04215395356955839,0.009189957366177167
